entry_idx,exit_idx,total_pnl_atr,long_pnl,short_pnl,holding_bars,entry_time,exit_time,symbol,gate_prob,date,pnl_after_cost
96279,96280,-0.055202603703822115,0.1895947925921538,-0.29999999999979804,1,2025-12-30 11:10:00,2025-12-30 11:11:00,QQQ,0.4174528121948242,2025-12-30,-0.09520260370382211
96282,96283,0.3290692777425659,0.9581385554853922,-0.3000000000002604,1,2025-12-30 11:13:00,2025-12-30 11:14:00,QQQ,0.4174528121948242,2025-12-30,0.2890692777425659
96290,96291,0.9399842156029612,1.6707433281687574,0.2092251030371649,1,2025-12-30 11:21:00,2025-12-30 11:22:00,QQQ,0.5859213471412659,2025-12-30,0.8999842156029612
96301,96302,0.15506013585088665,0.6101202717017167,-0.29999999999994337,1,2025-12-30 11:32:00,2025-12-30 11:33:00,QQQ,0.5859213471412659,2025-12-30,0.11506013585088665
96303,96304,0.173535544406121,-0.29999999999967053,0.6470710888119126,1,2025-12-30 11:34:00,2025-12-30 11:35:00,QQQ,0.5859213471412659,2025-12-30,0.133535544406121
96320,96321,-0.05148428671747393,0.19703142656491673,-0.2999999999998646,1,2025-12-30 11:51:00,2025-12-30 11:52:00,QQQ,0.4319654703140259,2025-12-30,-0.09148428671747394
96369,96370,0.28085600530889143,0.8617120106173102,-0.29999999999952726,1,2025-12-30 12:40:00,2025-12-30 12:41:00,QQQ,0.5859213471412659,2025-12-30,0.24085600530889142
96404,96405,0.3468848597029512,0.47308905809538,0.22068066131052236,1,2025-12-30 13:15:00,2025-12-30 13:16:00,QQQ,0.408713698387146,2025-12-30,0.3068848597029512
96417,96418,0.04275433032497067,0.38550866064969175,-0.2999999999997504,1,2025-12-30 13:28:00,2025-12-30 13:29:00,QQQ,0.4319654703140259,2025-12-30,0.0027543303249706677
96440,96441,-0.07506778623273451,0.14986442753481452,-0.30000000000028354,1,2025-12-30 13:51:00,2025-12-30 13:52:00,QQQ,0.408713698387146,2025-12-30,-0.1150677862327345
96499,96500,0.4582611777805635,0.6608030786366547,0.2557192769244723,1,2025-12-30 14:50:00,2025-12-30 14:51:00,QQQ,0.4319654703140259,2025-12-30,0.41826117778056354
96521,96522,0.7401709401707954,0.31282051282072093,1.16752136752087,1,2025-12-30 15:12:00,2025-12-30 15:13:00,QQQ,0.5859213471412659,2025-12-30,0.7001709401707954
96655,96656,0.1020961457208601,-0.299999999999872,0.5041922914415922,1,2025-12-31 10:56:00,2025-12-31 10:57:00,QQQ,0.6348623633384705,2025-12-31,0.06209614572086009
96688,96689,0.22830107458324458,0.7566021491663405,-0.29999999999985133,1,2025-12-31 11:29:00,2025-12-31 11:30:00,QQQ,0.5859213471412659,2025-12-31,0.18830107458324458
96716,96717,-0.040933482002702956,0.2181330359949706,-0.3000000000003765,1,2025-12-31 11:57:00,2025-12-31 11:58:00,QQQ,0.504273533821106,2025-12-31,-0.08093348200270295
96721,96722,0.1201647233020999,-0.2999999999996172,0.540329446603817,1,2025-12-31 12:02:00,2025-12-31 12:03:00,QQQ,0.5428571701049805,2025-12-31,0.0801647233020999
96815,96817,0.21321640628291785,0.7264328125662476,-0.3000000000004119,2,2025-12-31 13:36:00,2025-12-31 13:38:00,QQQ,0.408713698387146,2025-12-31,0.17321640628291785
96838,96839,0.5127955493736261,0.11223922114012377,0.9133518776071285,1,2025-12-31 13:59:00,2025-12-31 14:00:00,QQQ,0.4319654703140259,2025-12-31,0.47279554937362617
96860,96861,0.5207070515501534,0.7103668019577571,0.33104730114254965,1,2025-12-31 14:21:00,2025-12-31 14:22:00,QQQ,0.4174528121948242,2025-12-31,0.4807070515501534
96872,96873,0.7192563986066638,-0.29999999999979343,1.738512797213121,1,2025-12-31 14:33:00,2025-12-31 14:34:00,QQQ,0.5859213471412659,2025-12-31,0.6792563986066638
96874,96875,0.6020920768156308,1.5041841536311662,-0.2999999999999046,1,2025-12-31 14:35:00,2025-12-31 14:36:00,QQQ,0.6460905075073242,2025-12-31,0.5620920768156308
96900,96901,0.6250355618773552,0.3120910384061321,0.9379800853485782,1,2025-12-31 15:01:00,2025-12-31 15:02:00,QQQ,0.7692307829856873,2025-12-31,0.5850355618773552
96962,96963,0.4191475811969212,0.15379861782697682,0.6844965445668656,1,2026-01-02 09:33:00,2026-01-02 09:34:00,QQQ,0.4174528121948242,2026-01-02,0.3791475811969212
96967,96968,-0.0015676935201377196,-0.3000000000000808,0.2968646129598054,1,2026-01-02 09:38:00,2026-01-02 09:39:00,QQQ,0.6348623633384705,2026-01-02,-0.04156769352013772
96969,96970,0.15247372468606915,0.20053832350684012,0.10440912586529817,1,2026-01-02 09:40:00,2026-01-02 09:41:00,QQQ,0.4319654703140259,2026-01-02,0.11247372468606914
96980,96981,0.1208791208791491,-0.29999999999995863,0.5417582417582568,1,2026-01-02 09:51:00,2026-01-02 09:52:00,QQQ,0.4319654703140259,2026-01-02,0.08087912087914909
96989,96990,0.406836574007825,1.113673148015584,-0.29999999999993393,1,2026-01-02 10:00:00,2026-01-02 10:01:00,QQQ,0.5,2026-01-02,0.36683657400782504
97002,97003,0.15793863142157424,0.15793863142167597,0.15793863142147252,1,2026-01-02 10:13:00,2026-01-02 10:14:00,QQQ,0.4174528121948242,2026-01-02,0.11793863142157424
97005,97006,0.4593464557930445,0.3450597367890256,0.5736331747970634,1,2026-01-02 10:16:00,2026-01-02 10:17:00,QQQ,0.408713698387146,2026-01-02,0.4193464557930445
97012,97013,0.1557130406690462,0.6114260813380403,-0.2999999999999479,1,2026-01-02 10:23:00,2026-01-02 10:24:00,QQQ,0.6348623633384705,2026-01-02,0.1157130406690462
97042,97043,0.30426498756984705,0.9085299751396283,-0.2999999999999342,1,2026-01-02 10:53:00,2026-01-02 10:54:00,QQQ,0.536796510219574,2026-01-02,0.26426498756984707
97047,97049,0.283997864008525,-0.30000000000005184,0.8679957280171019,2,2026-01-02 10:58:00,2026-01-02 11:00:00,QQQ,0.5859213471412659,2026-01-02,0.243997864008525
97122,97123,0.329353296882446,0.9587065937647877,-0.2999999999998957,1,2026-01-02 12:13:00,2026-01-02 12:14:00,QQQ,0.4174528121948242,2026-01-02,0.28935329688244604
97128,97129,0.5156580830679508,0.23996853683371022,0.7913476293021914,1,2026-01-02 12:19:00,2026-01-02 12:20:00,QQQ,0.5859213471412659,2026-01-02,0.4756580830679508
97138,97139,0.07398744714414865,0.4479748942881566,-0.2999999999998593,1,2026-01-02 12:29:00,2026-01-02 12:30:00,QQQ,0.504273533821106,2026-01-02,0.03398744714414865
97168,97169,0.235596985668949,0.3517561818472033,0.11943778949069465,1,2026-01-02 12:59:00,2026-01-02 13:00:00,QQQ,0.5859213471412659,2026-01-02,0.19559698566894898
97246,97247,-0.011741250998656777,-0.2999999999998964,0.27651749800258285,1,2026-01-02 14:17:00,2026-01-02 14:18:00,QQQ,0.6348623633384705,2026-01-02,-0.05174125099865678
97252,97253,0.07236321542659138,0.4447264308530596,-0.2999999999998768,1,2026-01-02 14:23:00,2026-01-02 14:24:00,QQQ,0.6348623633384705,2026-01-02,0.03236321542659138
97254,97255,0.15240249191462485,0.6048049838293886,-0.30000000000013893,1,2026-01-02 14:25:00,2026-01-02 14:26:00,QQQ,0.5,2026-01-02,0.11240249191462484
97257,97258,0.18137192248095257,-0.2999999999998293,0.6627438449617344,1,2026-01-02 14:28:00,2026-01-02 14:29:00,QQQ,0.5,2026-01-02,0.14137192248095257
97261,97262,0.1420846755635694,-0.30000000000015703,0.5841693511272958,1,2026-01-02 14:32:00,2026-01-02 14:33:00,QQQ,0.6348623633384705,2026-01-02,0.1020846755635694
97263,97264,0.2071248423707411,0.7142496847413998,-0.2999999999999176,1,2026-01-02 14:34:00,2026-01-02 14:35:00,QQQ,0.536796510219574,2026-01-02,0.1671248423707411
97266,97267,0.1747288249342079,0.14335835687422532,0.2060992929941905,1,2026-01-02 14:37:00,2026-01-02 14:38:00,QQQ,0.5859213471412659,2026-01-02,0.1347288249342079
97268,97269,0.3476182691990675,0.1530911825281983,0.5421453558699367,1,2026-01-02 14:39:00,2026-01-02 14:40:00,QQQ,0.6348623633384705,2026-01-02,0.30761826919906754
97274,97275,0.10951824555100123,0.5190364911020359,-0.3000000000000334,1,2026-01-02 14:45:00,2026-01-02 14:46:00,QQQ,0.5268816947937012,2026-01-02,0.06951824555100122
97278,97279,0.24961782484871692,0.36618540906869773,0.13305024062873613,1,2026-01-02 14:49:00,2026-01-02 14:50:00,QQQ,0.4174528121948242,2026-01-02,0.2096178248487169
97280,97281,0.25966245164883084,0.303026833879805,0.2162980694178567,1,2026-01-02 14:51:00,2026-01-02 14:52:00,QQQ,0.408713698387146,2026-01-02,0.21966245164883083
97309,97310,0.1747978064465545,0.1550716061072808,0.19452400678582818,1,2026-01-02 15:20:00,2026-01-02 15:21:00,QQQ,0.408713698387146,2026-01-02,0.13479780644655448
97337,97338,0.26352113764611584,0.3792565113225402,0.1477857639696915,1,2026-01-02 15:48:00,2026-01-02 15:49:00,QQQ,0.5,2026-01-02,0.22352113764611584
97354,97355,0.36775707567255944,0.12172900954768656,0.6137851417974323,1,2026-01-05 09:35:00,2026-01-05 09:36:00,QQQ,0.6460905075073242,2026-01-05,0.32775707567255946
97356,97357,0.3902929977910559,0.4820857936036713,0.2985002019784405,1,2026-01-05 09:37:00,2026-01-05 09:38:00,QQQ,0.536796510219574,2026-01-05,0.35029299779105594
97358,97359,0.10536028687265375,-0.3000000000000661,0.5107205737453736,1,2026-01-05 09:39:00,2026-01-05 09:40:00,QQQ,0.6348623633384705,2026-01-05,0.06536028687265374
97360,97361,0.6273622754023557,0.8459108009803141,0.40881374982439717,1,2026-01-05 09:41:00,2026-01-05 09:42:00,QQQ,0.4174528121948242,2026-01-05,0.5873622754023556
97362,97363,0.5196486514263774,1.3392973028528008,-0.3000000000000459,1,2026-01-05 09:43:00,2026-01-05 09:44:00,QQQ,0.6348623633384705,2026-01-05,0.4796486514263774
97367,97368,0.2221375871880305,-0.3000000000000387,0.7442751743760997,1,2026-01-05 09:48:00,2026-01-05 09:49:00,QQQ,0.408713698387146,2026-01-05,0.1821375871880305
97370,97372,0.3519993675966481,1.0039987351932589,-0.29999999999996263,2,2026-01-05 09:51:00,2026-01-05 09:53:00,QQQ,0.504273533821106,2026-01-05,0.31199936759664815
97392,97393,-0.0008765454880871604,-0.2999999999999171,0.2982469090237428,1,2026-01-05 10:13:00,2026-01-05 10:14:00,QQQ,0.4319654703140259,2026-01-05,-0.04087654548808716
97395,97396,0.22690293622605012,0.7538058724520162,-0.299999999999916,1,2026-01-05 10:16:00,2026-01-05 10:17:00,QQQ,0.5859213471412659,2026-01-05,0.18690293622605011
97402,97403,0.13722168441427374,0.5744433688285736,-0.30000000000002613,1,2026-01-05 10:23:00,2026-01-05 10:24:00,QQQ,0.5268816947937012,2026-01-05,0.09722168441427373
97406,97407,0.5047739452035147,1.3095478904070008,-0.29999999999997146,1,2026-01-05 10:27:00,2026-01-05 10:28:00,QQQ,0.5859213471412659,2026-01-05,0.4647739452035147
97415,97416,-0.07137459122252755,-0.2999999999998735,0.15725081755481837,1,2026-01-05 10:36:00,2026-01-05 10:37:00,QQQ,0.5268816947937012,2026-01-05,-0.11137459122252755
97422,97423,0.32482882882871905,0.15776576576564896,0.49189189189178917,1,2026-01-05 10:43:00,2026-01-05 10:44:00,QQQ,0.5,2026-01-05,0.28482882882871907
97434,97435,0.5820603585950124,0.3762550010699579,0.787865716120067,1,2026-01-05 10:55:00,2026-01-05 10:56:00,QQQ,0.4319654703140259,2026-01-05,0.5420603585950123
97446,97447,-0.024215398509646407,0.2515692029805019,-0.2999999999997947,1,2026-01-05 11:07:00,2026-01-05 11:08:00,QQQ,0.4319654703140259,2026-01-05,-0.06421539850964642
97448,97449,0.6263221153844933,0.47608173076925125,0.7765624999997355,1,2026-01-05 11:09:00,2026-01-05 11:10:00,QQQ,0.7692307829856873,2026-01-05,0.5863221153844933
97457,97458,0.1504383746414185,-0.30000000000018695,0.6008767492830239,1,2026-01-05 11:18:00,2026-01-05 11:19:00,QQQ,0.536796510219574,2026-01-05,0.11043837464141848
97467,97468,0.07653653581011077,0.4530730716203646,-0.30000000000014304,1,2026-01-05 11:28:00,2026-01-05 11:29:00,QQQ,0.536796510219574,2026-01-05,0.03653653581011077
97469,97470,0.38276637844605876,0.6402678014800044,0.12526495541211316,1,2026-01-05 11:30:00,2026-01-05 11:31:00,QQQ,0.5859213471412659,2026-01-05,0.3427663784460588
97472,97473,0.2359217665954829,-0.29999999999970856,0.7718435331906743,1,2026-01-05 11:33:00,2026-01-05 11:34:00,QQQ,0.408713698387146,2026-01-05,0.19592176659548288
97474,97475,0.33913317087539857,0.9782663417505049,-0.2999999999997077,1,2026-01-05 11:35:00,2026-01-05 11:36:00,QQQ,0.4174528121948242,2026-01-05,0.2991331708753986
97476,97477,0.38322917501263576,1.0664583500253961,-0.30000000000012456,1,2026-01-05 11:37:00,2026-01-05 11:38:00,QQQ,0.4174528121948242,2026-01-05,0.3432291750126358
97480,97481,0.6528995975648443,-0.2999999999998124,1.605799195129501,1,2026-01-05 11:41:00,2026-01-05 11:42:00,QQQ,0.5859213471412659,2026-01-05,0.6128995975648442
97614,97615,-0.04557766345246693,0.208844673094888,-0.29999999999982185,1,2026-01-05 13:55:00,2026-01-05 13:56:00,QQQ,0.408713698387146,2026-01-05,-0.08557766345246692
97621,97622,0.4372470925596271,0.11862354627941053,0.7558706388398437,1,2026-01-05 14:02:00,2026-01-05 14:03:00,QQQ,0.4319654703140259,2026-01-05,0.39724709255962715
97625,97626,0.25446016610241584,-0.29999999999966354,0.8089203322044952,1,2026-01-05 14:06:00,2026-01-05 14:07:00,QQQ,0.5,2026-01-05,0.21446016610241583
97647,97648,0.030269058296011286,-0.3000000000000957,0.36053811659211826,1,2026-01-05 14:28:00,2026-01-05 14:29:00,QQQ,0.4174528121948242,2026-01-05,-0.009730941703988714
97658,97659,0.8985895527675514,0.22526047203924185,1.5719186334958608,1,2026-01-05 14:39:00,2026-01-05 14:40:00,QQQ,0.408713698387146,2026-01-05,0.8585895527675513
97661,97662,0.7262050030507199,-0.3000000000000001,1.7524100061014398,1,2026-01-05 14:42:00,2026-01-05 14:43:00,QQQ,0.408713698387146,2026-01-05,0.6862050030507199
97710,97711,0.007069408741021299,0.31413881748157507,-0.2999999999995325,1,2026-01-05 15:31:00,2026-01-05 15:32:00,QQQ,0.5859213471412659,2026-01-05,-0.0329305912589787
97719,97720,0.5666598611677278,-0.3000000000002891,1.4333197223357448,1,2026-01-05 15:40:00,2026-01-05 15:41:00,QQQ,0.4174528121948242,2026-01-05,0.5266598611677278
97734,97735,0.5163770011836067,0.6932909736500074,0.3394630287172062,1,2026-01-05 15:55:00,2026-01-05 15:56:00,QQQ,0.408713698387146,2026-01-05,0.47637700118360676
97746,97747,0.5989587763045264,0.4443215937939898,0.7535959588150631,1,2026-01-06 09:37:00,2026-01-06 09:38:00,QQQ,0.5859213471412659,2026-01-06,0.5589587763045264
97760,97761,0.15963049657241943,0.6192609931448778,-0.30000000000003896,1,2026-01-06 09:51:00,2026-01-06 09:52:00,QQQ,0.4319654703140259,2026-01-06,0.11963049657241942
97765,97766,0.28086083161697956,0.43509921156968745,0.12662245166427166,1,2026-01-06 09:56:00,2026-01-06 09:57:00,QQQ,0.4319654703140259,2026-01-06,0.24086083161697955
97767,97768,-0.06153056031963776,-0.3000000000000054,0.17693887936072986,1,2026-01-06 09:58:00,2026-01-06 09:59:00,QQQ,0.5859213471412659,2026-01-06,-0.10153056031963775
97770,97771,0.23240572011005362,0.29417796583999206,0.1706334743801152,1,2026-01-06 10:01:00,2026-01-06 10:02:00,QQQ,0.5,2026-01-06,0.1924057201100536
97775,97776,-0.014733560757671349,0.2705328784847055,-0.3000000000000482,1,2026-01-06 10:06:00,2026-01-06 10:07:00,QQQ,0.4319654703140259,2026-01-06,-0.05473356075767135
97778,97779,0.021106236675623863,0.34221247335133326,-0.30000000000008553,1,2026-01-06 10:09:00,2026-01-06 10:10:00,QQQ,0.5859213471412659,2026-01-06,-0.018893763324376138
97781,97782,0.058343494653211286,0.41668698930634773,-0.29999999999992516,1,2026-01-06 10:12:00,2026-01-06 10:13:00,QQQ,0.4319654703140259,2026-01-06,0.018343494653211286
97785,97786,0.21255506607936586,0.7251101321588903,-0.3000000000001586,1,2026-01-06 10:16:00,2026-01-06 10:17:00,QQQ,0.4319654703140259,2026-01-06,0.17255506607936585
97789,97790,0.26332046332057035,0.17065637065638184,0.35598455598475887,1,2026-01-06 10:20:00,2026-01-06 10:21:00,QQQ,0.408713698387146,2026-01-06,0.22332046332057034
97823,97824,-0.008147409154171809,0.2837051816917251,-0.3000000000000687,1,2026-01-06 10:54:00,2026-01-06 10:55:00,QQQ,0.6460905075073242,2026-01-06,-0.04814740915417181
97836,97837,0.16311565708340467,-0.3000000000001288,0.6262313141669381,1,2026-01-06 11:07:00,2026-01-06 11:08:00,QQQ,0.5859213471412659,2026-01-06,0.12311565708340466
97907,97908,-0.05289740810096476,0.19420518379799764,-0.29999999999992716,1,2026-01-06 12:18:00,2026-01-06 12:19:00,QQQ,0.4319654703140259,2026-01-06,-0.09289740810096475
97915,97916,0.01009831716396914,-0.29999999999982846,0.32019663432776674,1,2026-01-06 12:26:00,2026-01-06 12:27:00,QQQ,0.6348623633384705,2026-01-06,-0.02990168283603086
97917,97918,0.22799669015905522,0.17093046480426366,0.28506291551384677,1,2026-01-06 12:28:00,2026-01-06 12:29:00,QQQ,0.536796510219574,2026-01-06,0.1879966901590552
97920,97921,0.425987420633828,0.6644588189702585,0.18751602229739756,1,2026-01-06 12:31:00,2026-01-06 12:32:00,QQQ,0.536796510219574,2026-01-06,0.385987420633828
97922,97923,0.18881461545215691,0.6776292309041542,-0.29999999999984034,1,2026-01-06 12:33:00,2026-01-06 12:34:00,QQQ,0.5859213471412659,2026-01-06,0.1488146154521569
97924,97925,0.28804294777898976,0.3454597651650727,0.23062613039290675,1,2026-01-06 12:35:00,2026-01-06 12:36:00,QQQ,0.4319654703140259,2026-01-06,0.24804294777898975
97926,97927,0.1815780381769105,0.6631560763541222,-0.3000000000003012,1,2026-01-06 12:37:00,2026-01-06 12:38:00,QQQ,0.6348623633384705,2026-01-06,0.1415780381769105
97928,97929,0.735390288208458,0.2880297155867323,1.1827508608301835,1,2026-01-06 12:39:00,2026-01-06 12:40:00,QQQ,0.4174528121948242,2026-01-06,0.6953902882084579
97949,97950,0.07903395630449725,-0.29999999999967086,0.45806791260866536,1,2026-01-06 13:00:00,2026-01-06 13:01:00,QQQ,0.4174528121948242,2026-01-06,0.03903395630449725
97994,97995,0.20046548099675024,0.7009309619936105,-0.30000000000011,1,2026-01-06 13:45:00,2026-01-06 13:46:00,QQQ,0.6460905075073242,2026-01-06,0.16046548099675023
97997,97998,0.08151264483949758,-0.3000000000002656,0.46302528967926077,1,2026-01-06 13:48:00,2026-01-06 13:49:00,QQQ,0.5859213471412659,2026-01-06,0.04151264483949758
98001,98002,0.0750371471027613,-0.29999999999990856,0.45007429420543116,1,2026-01-06 13:52:00,2026-01-06 13:53:00,QQQ,0.6348623633384705,2026-01-06,0.0350371471027613
98003,98004,0.3527736229435626,0.1901931456074381,0.5153541002796871,1,2026-01-06 13:54:00,2026-01-06 13:55:00,QQQ,0.5859213471412659,2026-01-06,0.31277362294356265
98006,98007,0.05436550976130389,0.4087310195227273,-0.3000000000001195,1,2026-01-06 13:57:00,2026-01-06 13:58:00,QQQ,0.504273533821106,2026-01-06,0.014365509761303887
98009,98010,0.4628292342576772,0.7070294784577017,0.21862899005765274,1,2026-01-06 14:00:00,2026-01-06 14:01:00,QQQ,0.6348623633384705,2026-01-06,0.4228292342576772
98011,98012,0.2989456540370615,-0.2999999999999495,0.8978913080740726,1,2026-01-06 14:02:00,2026-01-06 14:03:00,QQQ,0.5859213471412659,2026-01-06,0.25894565403706155
98032,98033,0.23265306122432208,0.12108843537364328,0.3442176870750009,1,2026-01-06 14:23:00,2026-01-06 14:24:00,QQQ,0.4174528121948242,2026-01-06,0.19265306122432208
98039,98040,0.32874447221690134,0.47294751009462066,0.18454143433918205,1,2026-01-06 14:30:00,2026-01-06 14:31:00,QQQ,0.5859213471412659,2026-01-06,0.28874447221690136
98049,98050,0.4195681285571175,1.1391362571141426,-0.29999999999990756,1,2026-01-06 14:40:00,2026-01-06 14:41:00,QQQ,0.536796510219574,2026-01-06,0.3795681285571175
98058,98059,-0.09540066993065319,0.10919866013879924,-0.3000000000001056,1,2026-01-06 14:49:00,2026-01-06 14:50:00,QQQ,0.550000011920929,2026-01-06,-0.1354006699306532
98061,98062,0.12169856844133188,0.12169856844133188,0.12169856844133188,1,2026-01-06 14:52:00,2026-01-06 14:53:00,QQQ,0.4319654703140259,2026-01-06,0.08169856844133189
98063,98064,0.43390804597725974,-0.30000000000052296,1.1678160919550424,1,2026-01-06 14:54:00,2026-01-06 14:55:00,QQQ,0.550000011920929,2026-01-06,0.39390804597725976
98071,98072,0.22692281291410563,0.24645522919200108,0.20739039663621017,1,2026-01-06 15:02:00,2026-01-06 15:03:00,QQQ,0.536796510219574,2026-01-06,0.18692281291410562
98108,98109,-0.07823771899715108,-0.29999999999963733,0.14352456200533517,1,2026-01-06 15:39:00,2026-01-06 15:40:00,QQQ,0.4174528121948242,2026-01-06,-0.11823771899715108
98188,98189,0.03566273755115898,-0.30000000000013505,0.371325475102453,1,2026-01-07 10:29:00,2026-01-07 10:30:00,QQQ,0.408713698387146,2026-01-07,-0.004337262448841021
98195,98196,0.15427127938136462,0.13886818027783907,0.16967437848489017,1,2026-01-07 10:36:00,2026-01-07 10:37:00,QQQ,0.5859213471412659,2026-01-07,0.11427127938136461
98216,98220,0.2389461045230772,0.7778922090461207,-0.29999999999996624,4,2026-01-07 10:57:00,2026-01-07 11:01:00,QQQ,0.408713698387146,2026-01-07,0.1989461045230772
98227,98228,-0.010230179028048264,0.2795396419436522,-0.29999999999974875,1,2026-01-07 11:08:00,2026-01-07 11:09:00,QQQ,0.408713698387146,2026-01-07,-0.050230179028048265
98230,98231,0.31443442474105154,0.28417357622723227,0.3446952732548708,1,2026-01-07 11:11:00,2026-01-07 11:12:00,QQQ,0.4174528121948242,2026-01-07,0.27443442474105156
98233,98234,0.15542507339615586,0.19852582922048165,0.11232431757183009,1,2026-01-07 11:14:00,2026-01-07 11:15:00,QQQ,0.5859213471412659,2026-01-07,0.11542507339615585
98236,98237,0.18639876352374682,0.2507985574447142,0.12199896960277944,1,2026-01-07 11:17:00,2026-01-07 11:18:00,QQQ,0.6348623633384705,2026-01-07,0.1463987635237468
98238,98239,0.07045119528287064,-0.30000000000034244,0.4409023905660837,1,2026-01-07 11:19:00,2026-01-07 11:20:00,QQQ,0.6460905075073242,2026-01-07,0.030451195282870637
98240,98241,0.0866323301687896,0.4732646603379122,-0.300000000000333,1,2026-01-07 11:21:00,2026-01-07 11:22:00,QQQ,0.4319654703140259,2026-01-07,0.0466323301687896
98263,98264,0.01107956399698104,0.3221591279941476,-0.3000000000001855,1,2026-01-07 11:44:00,2026-01-07 11:45:00,QQQ,0.6348623633384705,2026-01-07,-0.02892043600301896
98270,98271,0.1264883053317991,-0.3000000000001525,0.5529766106637507,1,2026-01-07 11:51:00,2026-01-07 11:52:00,QQQ,0.5859213471412659,2026-01-07,0.0864883053317991
98272,98273,-0.005900894296848147,-0.29999999999981397,0.2881982114061177,1,2026-01-07 11:53:00,2026-01-07 11:54:00,QQQ,0.5859213471412659,2026-01-07,-0.04590089429684815
98274,98275,0.24761667801562084,0.7952333560312864,-0.30000000000004473,1,2026-01-07 11:55:00,2026-01-07 11:56:00,QQQ,0.408713698387146,2026-01-07,0.20761667801562084
98276,98277,-0.005382117228121069,0.2892357655438026,-0.30000000000004473,1,2026-01-07 11:57:00,2026-01-07 11:58:00,QQQ,0.6348623633384705,2026-01-07,-0.04538211722812107
98279,98280,0.07331070158444356,0.44662140316863896,-0.29999999999975185,1,2026-01-07 12:00:00,2026-01-07 12:01:00,QQQ,0.5859213471412659,2026-01-07,0.033310701584443554
98283,98284,-0.06990635130294251,0.16018729739423787,-0.3000000000001229,1,2026-01-07 12:04:00,2026-01-07 12:05:00,QQQ,0.4174528121948242,2026-01-07,-0.10990635130294252
98285,98286,0.09624279339447284,0.4924855867888088,-0.29999999999986315,1,2026-01-07 12:06:00,2026-01-07 12:07:00,QQQ,0.6348623633384705,2026-01-07,0.056242793394472836
98287,98289,0.15915418831263017,-0.30000000000035143,0.6183083766256118,2,2026-01-07 12:08:00,2026-01-07 12:10:00,QQQ,0.5859213471412659,2026-01-07,0.11915418831263017
98292,98293,0.18755697356434256,-0.2999999999999378,0.6751139471286229,1,2026-01-07 12:13:00,2026-01-07 12:14:00,QQQ,0.4319654703140259,2026-01-07,0.14755697356434255
98295,98296,-0.06925754897369567,0.1614849020527155,-0.30000000000010685,1,2026-01-07 12:16:00,2026-01-07 12:17:00,QQQ,0.5859213471412659,2026-01-07,-0.10925754897369566
98303,98304,0.10870864886422396,-0.3000000000002086,0.5174172977286565,1,2026-01-07 12:24:00,2026-01-07 12:25:00,QQQ,0.5859213471412659,2026-01-07,0.06870864886422395
98307,98308,0.8665164686180014,2.0330329372356584,-0.2999999999996556,1,2026-01-07 12:28:00,2026-01-07 12:29:00,QQQ,0.4174528121948242,2026-01-07,0.8265164686180013
98310,98311,0.013177682532591078,0.326355365065178,-0.2999999999999958,1,2026-01-07 12:31:00,2026-01-07 12:32:00,QQQ,0.4319654703140259,2026-01-07,-0.026822317467408922
98320,98321,0.09538337554643625,0.4907667510928552,-0.2999999999999827,1,2026-01-07 12:41:00,2026-01-07 12:42:00,QQQ,0.4174528121948242,2026-01-07,0.05538337554643625
98383,98385,0.23290334526586629,-0.3000000000001151,0.7658066905318477,2,2026-01-07 13:44:00,2026-01-07 13:46:00,QQQ,0.6348623633384705,2026-01-07,0.19290334526586628
98410,98411,0.7897948822092152,1.3734159220143576,0.20617384240407294,1,2026-01-07 14:11:00,2026-01-07 14:12:00,QQQ,0.6460905075073242,2026-01-07,0.7497948822092152
98455,98456,0.002826236139754912,-0.30000000000017263,0.30565247227968245,1,2026-01-07 14:56:00,2026-01-07 14:57:00,QQQ,0.4319654703140259,2026-01-07,-0.03717376386024509
98473,98474,0.46470612965618363,-0.2999999999999554,1.2294122593123227,1,2026-01-07 15:14:00,2026-01-07 15:15:00,QQQ,0.5268816947937012,2026-01-07,0.42470612965618365
98487,98489,0.1400636419623638,0.5801272839248887,-0.3000000000001611,2,2026-01-07 15:28:00,2026-01-07 15:30:00,QQQ,0.408713698387146,2026-01-07,0.10006364196236378
98529,98530,0.4164604131203746,0.462464921562264,0.37045590467848516,1,2026-01-08 09:40:00,2026-01-08 09:41:00,QQQ,0.408713698387146,2026-01-08,0.3764604131203746
98566,98567,0.1808369236410237,-0.3000000000000021,0.6616738472820495,1,2026-01-08 10:17:00,2026-01-08 10:18:00,QQQ,0.4319654703140259,2026-01-08,0.14083692364102368
98571,98572,0.20854044064014585,0.22799474733727396,0.18908613394301774,1,2026-01-08 10:22:00,2026-01-08 10:23:00,QQQ,0.504273533821106,2026-01-08,0.16854044064014584
98582,98583,0.40672320379911475,-0.29999999999995836,1.1134464075981878,1,2026-01-08 10:33:00,2026-01-08 10:34:00,QQQ,0.408713698387146,2026-01-08,0.36672320379911477
98658,98659,0.2788722495162823,-0.29999999999997945,0.8577444990325441,1,2026-01-08 11:49:00,2026-01-08 11:50:00,QQQ,0.6460905075073242,2026-01-08,0.2388722495162823
98696,98697,0.6292365100987981,1.0241110387172243,0.23436198148037193,1,2026-01-08 12:27:00,2026-01-08 12:28:00,QQQ,0.5859213471412659,2026-01-08,0.5892365100987981
