entry_idx,exit_idx,total_pnl_atr,symbol,variant,move_atr
25360,25362,0.22557419737107823,QQQ,pess,
25364,25365,0.24881392764130197,QQQ,pess,
25367,25368,-0.0940549095307722,QQQ,pess,
25370,25371,0.4737328254229183,QQQ,pess,
25375,25376,-0.14570822892913116,QQQ,pess,
25381,25382,-0.5083760830170351,QQQ,pess,
25386,25387,0.0819313186683111,QQQ,pess,
25390,25391,-0.042490710775526574,QQQ,pess,
25400,25401,0.10719667583842876,QQQ,pess,
25402,25403,-0.19425449705438108,QQQ,pess,
25408,25409,0.4880602235110635,QQQ,pess,
25433,25434,-0.02537776767873179,QQQ,pess,
25435,25436,0.11441394674058228,QQQ,pess,
25438,25439,0.13881763836035246,QQQ,pess,
25517,25518,-0.06341241665945961,QQQ,pess,
25686,25687,0.09736876278286594,QQQ,pess,
25692,25693,0.1137477505073288,QQQ,pess,
25694,25695,0.022445035798015545,QQQ,pess,
25729,25730,1.143644978896223,QQQ,pess,
25822,25823,0.2864323279588783,QQQ,pess,
25903,25904,0.28837231780394845,QQQ,pess,
25906,25907,-0.013899413432128166,QQQ,pess,
25909,25910,0.23061743553762096,QQQ,pess,
25912,25913,-0.17831517622659235,QQQ,pess,
25917,25918,0.3253652812476271,QQQ,pess,
25921,25922,-0.4559313370691963,QQQ,pess,
25925,25926,0.4832962704856806,QQQ,pess,
25937,25938,0.26875178092598595,QQQ,pess,
25952,25953,0.4687794723161546,QQQ,pess,
25973,25974,0.042827170009016424,QQQ,pess,
25975,25976,-0.5836123059587253,QQQ,pess,
25981,25982,-0.047458045260816414,QQQ,pess,
26005,26006,-0.4378665157602464,QQQ,pess,
26035,26036,0.017492288254242927,QQQ,pess,
26037,26038,-0.09193102654153643,QQQ,pess,
26042,26043,0.3805489047187097,QQQ,pess,
26084,26085,-0.2766054271526495,QQQ,pess,
26087,26088,-0.043042665325016716,QQQ,pess,
26089,26090,-0.45930798705999876,QQQ,pess,
26093,26095,0.17778918548938152,QQQ,pess,
26097,26098,0.24136656758117195,QQQ,pess,
26100,26101,-0.3724171286368245,QQQ,pess,
26102,26103,-0.7071800993163405,QQQ,pess,
26110,26112,-0.006217470268701675,QQQ,pess,
26120,26121,-0.29563875953979424,QQQ,pess,
26122,26123,-0.2811056758506657,QQQ,pess,
26242,26243,0.25564577149175505,QQQ,pess,
26248,26249,-0.5037520540441633,QQQ,pess,
26371,26372,-0.5764567187436003,QQQ,pess,
26373,26374,0.2927626826922676,QQQ,pess,
26378,26379,0.5093580804736528,QQQ,pess,
26384,26385,-0.5028392050379383,QQQ,pess,
26403,26404,-0.04570908974379842,QQQ,pess,
26405,26406,0.38159459057810696,QQQ,pess,
26426,26428,-0.05692387510611574,QQQ,pess,
26431,26433,0.37365370807261533,QQQ,pess,
26489,26490,0.2463963166623774,QQQ,pess,
26501,26502,0.01917251547742488,QQQ,pess,
26649,26650,-0.6876400212967942,QQQ,pess,
26670,26671,0.3589017102823113,QQQ,pess,
26676,26677,0.06892269599431805,QQQ,pess,
26681,26682,0.18265207709872103,QQQ,pess,
26684,26685,0.02039912333757732,QQQ,pess,
26702,26703,0.005203745769756407,QQQ,pess,
26707,26708,-0.03605964657056701,QQQ,pess,
26713,26714,-0.18722109195212866,QQQ,pess,
26716,26717,-0.4680639585133868,QQQ,pess,
26718,26719,0.058364912184521556,QQQ,pess,
26723,26724,-0.3459713881773483,QQQ,pess,
26726,26727,0.16409901879586888,QQQ,pess,
26728,26729,-0.36048353147814843,QQQ,pess,
26773,26774,0.029646108967686324,QQQ,pess,
26783,26784,0.023818318962193552,QQQ,pess,
26877,26878,0.23687350835321488,QQQ,pess,
26915,26916,-0.5610351613070548,QQQ,pess,
26917,26918,-0.05098512363799779,QQQ,pess,
26919,26920,-0.7089250942718902,QQQ,pess,
26921,26922,0.04298085482797509,QQQ,pess,
26926,26927,0.184825462864508,QQQ,pess,
26939,26940,0.19443268696597218,QQQ,pess,
26948,26949,-0.006052605900281116,QQQ,pess,
26950,26951,0.014909255064366467,QQQ,pess,
26983,26984,-0.44035012809561824,QQQ,pess,
26991,26992,-0.3899462520395396,QQQ,pess,
27046,27047,-0.07955645942279618,QQQ,pess,
27071,27072,-0.7388689407540341,QQQ,pess,
27173,27174,0.014585262600884219,QQQ,pess,
27180,27183,0.06707544530451498,QQQ,pess,
27186,27187,0.13726333907052427,QQQ,pess,
27188,27190,0.03763657274299437,QQQ,pess,
27191,27192,0.1837326799990099,QQQ,pess,
27195,27196,0.1401962258476769,QQQ,pess,
27198,27199,0.04421598127713117,QQQ,pess,
27207,27209,0.09505564022200752,QQQ,pess,
27210,27211,0.24676373040345792,QQQ,pess,
27213,27214,0.27690998822641044,QQQ,pess,
27216,27217,0.4943606589209746,QQQ,pess,
27219,27220,-0.3349889847467462,QQQ,pess,
27222,27223,0.19885584105420231,QQQ,pess,
27227,27228,-0.038692776161182885,QQQ,pess,
27231,27232,0.03451465983484181,QQQ,pess,
27233,27235,0.24655250688083777,QQQ,pess,
27241,27242,0.10047988784642539,QQQ,pess,
27247,27248,0.05667149906600838,QQQ,pess,
27251,27252,-0.07753029275624151,QQQ,pess,
27253,27254,-0.049414587759758044,QQQ,pess,
27325,27326,-0.44331404693021137,QQQ,pess,
27331,27332,-0.007514946277046214,QQQ,pess,
27334,27335,0.0596642468239475,QQQ,pess,
27348,27349,-0.8227089918768655,QQQ,pess,
27365,27366,0.11725439303084687,QQQ,pess,
27413,27415,-0.08869016413273145,QQQ,pess,
27481,27482,0.1816394391652502,QQQ,pess,
27505,27506,-0.4107887553000633,QQQ,pess,
27532,27533,-0.3692704065734964,QQQ,pess,
27602,27603,0.039646116811091925,QQQ,pess,
27615,27616,0.2419719128763045,QQQ,pess,
27637,27638,0.07411408815900372,QQQ,pess,
27696,27697,0.1722718224045459,QQQ,pess,
27732,27733,0.11396554459510036,QQQ,pess,
27803,27804,-1.0285442641890477,QQQ,pess,
27808,27810,-0.8432331499619888,QQQ,pess,
27939,27940,-0.7523361493183832,QQQ,pess,
27957,27958,-0.053720891107175844,QQQ,pess,
28063,28064,0.015825801602306566,QQQ,pess,
28065,28066,-0.06173348633724962,QQQ,pess,
28068,28069,0.07221396797547253,QQQ,pess,
28070,28071,0.1364496376008574,QQQ,pess,
28072,28073,0.26884194477923273,QQQ,pess,
28074,28075,0.963247433367359,QQQ,pess,
28076,28077,-0.22589890549524214,QQQ,pess,
28078,28079,0.2188165932660653,QQQ,pess,
28084,28085,-0.009747180109536097,QQQ,pess,
28086,28087,0.048182305010080584,QQQ,pess,
28092,28093,0.07462985830861396,QQQ,pess,
28094,28095,-0.212473448784282,QQQ,pess,
28106,28107,-0.012548644548502769,QQQ,pess,
28112,28113,-0.6034306314297027,QQQ,pess,
28148,28149,-0.5586135741429357,QQQ,pess,
28176,28177,0.41895598269634193,QQQ,pess,
28182,28183,-0.02795344127756788,QQQ,pess,
28184,28185,0.31455659903935074,QQQ,pess,
28211,28212,-0.6074301716613508,QQQ,pess,
28262,28263,0.3582921091219595,QQQ,pess,
28266,28267,0.23212361271292495,QQQ,pess,
28300,28301,0.3253047441573148,QQQ,pess,
28336,28337,0.36876770032609396,QQQ,pess,
28343,28344,0.07672161210767281,QQQ,pess,
28360,28361,-0.09990806869206462,QQQ,pess,
28375,28376,-0.07405565255051777,QQQ,pess,
28453,28454,0.04124496822306528,QQQ,pess,
28476,28477,0.25475162738885726,QQQ,pess,
28499,28500,0.45486522475594293,QQQ,pess,
28604,28606,-0.4414486713368707,QQQ,pess,
28659,28660,-0.40849273718788626,QQQ,pess,
28661,28662,0.15987988737217165,QQQ,pess,
28665,28666,0.4763310921315663,QQQ,pess,
28686,28687,0.048798515443157664,QQQ,pess,
28688,28689,0.021825831274088714,QQQ,pess,
28693,28694,0.05477436232829819,QQQ,pess,
28695,28696,0.11680053547522865,QQQ,pess,
28794,28796,0.1841106808591846,QQQ,pess,
28806,28807,-0.03410799785669383,QQQ,pess,
28808,28809,-0.006737502389210059,QQQ,pess,
28810,28811,0.10619909502261518,QQQ,pess,
28812,28813,0.14232927970064493,QQQ,pess,
28816,28817,0.0683379408561513,QQQ,pess,
28822,28823,-0.7974283535826402,QQQ,pess,
28835,28836,-0.004892620920493501,QQQ,pess,
28837,28838,0.3113507102960401,QQQ,pess,
28840,28841,0.08972336811450377,QQQ,pess,
28842,28843,0.21002057986804237,QQQ,pess,
28845,28846,0.04407795458166752,QQQ,pess,
28848,28849,-0.36661241598951344,QQQ,pess,
28850,28851,0.05697042120724305,QQQ,pess,
28854,28855,0.38405355313854506,QQQ,pess,
28857,28858,0.156326805676708,QQQ,pess,
28866,28867,0.09939539405722497,QQQ,pess,
28869,28870,-0.06259900429958415,QQQ,pess,
28872,28873,0.03994751949895464,QQQ,pess,
28882,28883,-0.0028581497313131254,QQQ,pess,
28884,28885,0.22329660551674393,QQQ,pess,
28895,28896,-0.9681013324965609,QQQ,pess,
28903,28905,-0.6020271679918856,QQQ,pess,
28906,28907,0.05866029560158453,QQQ,pess,
28913,28914,-0.023664621265453517,QQQ,pess,
28915,28916,-0.46479538300106493,QQQ,pess,
28933,28934,-0.05229397334750749,QQQ,pess,
28936,28938,-0.07919683094428134,QQQ,pess,
28953,28954,0.3210116422929614,QQQ,pess,
28955,28956,-0.03090766823163077,QQQ,pess,
28958,28960,-0.0849834983497944,QQQ,pess,
28963,28964,-0.03127979361781352,QQQ,pess,
28966,28967,0.18061484310646472,QQQ,pess,
28970,28971,0.020765641922846634,QQQ,pess,
28973,28974,0.02661424168179155,QQQ,pess,
28975,28976,0.05761658668631581,QQQ,pess,
29010,29011,0.18121105625146752,QQQ,pess,
29014,29015,-0.3245569469071252,QQQ,pess,
29016,29017,-0.0856365065611675,QQQ,pess,
29022,29026,0.0056168882067997306,QQQ,pess,
29033,29034,-0.038065746715079424,QQQ,pess,
29035,29037,-0.06478278060593842,QQQ,pess,
29038,29039,0.118454989275288,QQQ,pess,
29041,29042,0.19576095709191124,QQQ,pess,
29044,29045,-0.058570569092369684,QQQ,pess,
29080,29081,0.7606552888564491,QQQ,pess,
29119,29120,-0.03228801962073388,QQQ,pess,
29137,29138,0.3683624192693432,QQQ,pess,
29150,29151,0.34841420236368625,QQQ,pess,
29152,29153,0.3292575429405892,QQQ,pess,
29155,29156,0.056953156279223094,QQQ,pess,
29157,29158,-0.22299981889362702,QQQ,pess,
29161,29162,-0.295670038388019,QQQ,pess,
29164,29165,0.0265401751421232,QQQ,pess,
29166,29167,0.00529358762579385,QQQ,pess,
29174,29175,0.12334962495327653,QQQ,pess,
29178,29180,0.9871206899598627,QQQ,pess,
29181,29182,-0.47968158083340096,QQQ,pess,
29183,29185,-0.09751081333220304,QQQ,pess,
29191,29192,-0.003927692598906185,QQQ,pess,
29195,29196,-0.09282476789246946,QQQ,pess,
29212,29213,-0.09930768785127106,QQQ,pess,
29257,29258,0.20598526255631724,QQQ,pess,
29262,29263,-0.5673153433661904,QQQ,pess,
29264,29265,-0.3973959444126847,QQQ,pess,
29272,29274,-0.03148766887123883,QQQ,pess,
29280,29281,0.01061385444115076,QQQ,pess,
29283,29284,-0.6028934728800828,QQQ,pess,
29285,29286,-0.3481030425728395,QQQ,pess,
29289,29291,0.08607564924752054,QQQ,pess,
29310,29311,0.05002386553475091,QQQ,pess,
29313,29315,-0.08248605264311071,QQQ,pess,
29319,29320,-0.03800091746124937,QQQ,pess,
29321,29322,0.26148321748094516,QQQ,pess,
29368,29369,-0.09009768577739741,QQQ,pess,
29445,29446,-0.47626094758413384,QQQ,pess,
29457,29458,-0.011697361871563977,QQQ,pess,
29466,29468,0.1388629646912837,QQQ,pess,
29476,29481,0.0599773641070967,QQQ,pess,
29486,29487,0.45609002647837305,QQQ,pess,
29521,29522,0.37484552991669307,QQQ,pess,
29576,29577,-0.09744558698509584,QQQ,pess,
29632,29634,0.15239891661829044,QQQ,pess,
29642,29643,-0.26085655162218446,QQQ,pess,
29648,29649,0.10471055618615202,QQQ,pess,
29660,29661,-0.03485650960417694,QQQ,pess,
29663,29665,-0.253877138653234,QQQ,pess,
29666,29667,-0.44383160850739056,QQQ,pess,
29668,29669,0.0891508269903249,QQQ,pess,
29670,29671,0.11266793036290326,QQQ,pess,
29673,29674,-0.06921992720661652,QQQ,pess,
29675,29676,-0.1828603883681996,QQQ,pess,
29677,29678,0.14870211191435348,QQQ,pess,
29680,29681,-0.0977840875826311,QQQ,pess,
29682,29683,0.4376726227383102,QQQ,pess,
29686,29687,0.16996462524869163,QQQ,pess,
29690,29691,-0.3371772568622666,QQQ,pess,
29697,29698,-0.028675372101978652,QQQ,pess,
29699,29700,0.009119893648203814,QQQ,pess,
29702,29703,-0.05200960253424672,QQQ,pess,
29704,29705,-0.0238047564299112,QQQ,pess,
29706,29707,0.16982596305529055,QQQ,pess,
29710,29711,-0.2550654689202999,QQQ,pess,
29712,29713,-0.7931657636650591,QQQ,pess,
29741,29742,-0.23725356495028208,QQQ,pess,
29748,29749,0.38489692261729,QQQ,pess,
29783,29785,0.05434552479756266,QQQ,pess,
29805,29806,-0.006700863711919192,QQQ,pess,
29807,29810,-0.07637578319626243,QQQ,pess,
29811,29812,-0.13184369068247165,QQQ,pess,
29813,29814,-1.101006198522581,QQQ,pess,
29816,29817,0.012457707847488286,QQQ,pess,
29823,29824,0.22269191291667792,QQQ,pess,
29831,29832,0.04355830961468943,QQQ,pess,
29833,29835,0.4463339308049754,QQQ,pess,
29947,29948,0.0027580772260999975,QQQ,pess,
29951,29952,-0.0009908489136906118,QQQ,pess,
29953,29954,0.13730209563465137,QQQ,pess,
29964,29965,-0.49000595010405446,QQQ,pess,
29974,29975,-0.2130238860527549,QQQ,pess,
29976,29977,0.03465788533861408,QQQ,pess,
29980,29981,0.24781922093554024,QQQ,pess,
29982,29983,0.6114346476193993,QQQ,pess,
30012,30015,0.019129198836057182,QQQ,pess,
30016,30017,-0.3051208117380424,QQQ,pess,
30018,30019,0.4178167955924228,QQQ,pess,
30023,30024,0.20649881152898233,QQQ,pess,
30070,30071,0.023378453311441116,QQQ,pess,
30072,30073,-0.5928020513811444,QQQ,pess,
30077,30078,0.30939983294636386,QQQ,pess,
30082,30083,0.06600684926473899,QQQ,pess,
30106,30108,-0.06562885117367298,QQQ,pess,
30130,30131,0.04387502577853575,QQQ,pess,
30145,30146,0.015965872273060178,QQQ,pess,
30189,30190,-0.07524258780256392,QQQ,pess,
30191,30192,0.37614467072622315,QQQ,pess,
30202,30203,0.3159397715472898,QQQ,pess,
30205,30206,-0.36957604932014887,QQQ,pess,
30207,30208,-0.014300607379218455,QQQ,pess,
30214,30215,0.26678597404593873,QQQ,pess,
30239,30240,-0.023685834790634047,QQQ,pess,
30241,30242,0.06354655056925795,QQQ,pess,
30244,30245,0.2300675935171608,QQQ,pess,
30247,30249,-0.11930883496340355,QQQ,pess,
30250,30251,-0.0015429656591600394,QQQ,pess,
30253,30254,0.19897771228599084,QQQ,pess,
30257,30258,-0.3391948707169006,QQQ,pess,
30259,30260,0.18860565174717472,QQQ,pess,
30261,30262,0.08802340812105597,QQQ,pess,
30269,30270,-1.3763971412259348,QQQ,pess,
30321,30322,0.14330831590701357,QQQ,pess,
30323,30324,-0.03198724121328081,QQQ,pess,
30325,30326,-0.24517162616585453,QQQ,pess,
30329,30330,0.03309971230948183,QQQ,pess,
30335,30336,-0.060008305647832244,QQQ,pess,
30340,30341,0.006039795899681288,QQQ,pess,
30342,30344,0.05341531868094895,QQQ,pess,
30345,30346,-0.05268987653354018,QQQ,pess,
30348,30349,-0.0017698516480023352,QQQ,pess,
30350,30351,-0.8073290491922098,QQQ,pess,
30352,30353,-0.001037344398330392,QQQ,pess,
30420,30421,0.6814480135577871,QQQ,pess,
30467,30468,0.012962649912163837,QQQ,pess,
30597,30598,-0.09929261422402699,QQQ,pess,
30675,30676,0.04132168046610907,QQQ,pess,
30680,30682,-0.22565163181756193,QQQ,pess,
30683,30687,0.22282122291827924,QQQ,pess,
30688,30689,0.015814596279407955,QQQ,pess,
30690,30691,-0.3787889566070637,QQQ,pess,
30693,30694,0.21111590047910092,QQQ,pess,
30702,30703,-0.6372809721752777,QQQ,pess,
30709,30710,-0.20485262926931253,QQQ,pess,
30712,30713,-0.6940590692703186,QQQ,pess,
30714,30715,0.08171446898191354,QQQ,pess,
30717,30718,0.11988762461686767,QQQ,pess,
30721,30722,-0.36737527194959385,QQQ,pess,
30723,30724,-0.3528310672378583,QQQ,pess,
30735,30736,0.22639493753706266,QQQ,pess,
30738,30739,-0.38007550335564866,QQQ,pess,
30742,30743,0.49518690920970365,QQQ,pess,
30745,30746,0.1201494992699951,QQQ,pess,
30748,30749,0.04886431560069299,QQQ,pess,
30750,30751,0.8894305975596696,QQQ,pess,
30757,30758,0.21221182507641248,QQQ,pess,
30759,30760,-0.31497717815707926,QQQ,pess,
30763,30764,0.5623176900638711,QQQ,pess,
30768,30770,0.2051381669435214,QQQ,pess,
30771,30772,0.28268765133167284,QQQ,pess,
30773,30774,-0.22839294463502263,QQQ,pess,
30776,30777,0.03887262642987743,QQQ,pess,
30781,30782,0.15955377254868755,QQQ,pess,
30783,30784,-0.04224507526401716,QQQ,pess,
30785,30786,0.49631042782252777,QQQ,pess,
30793,30794,-0.09852083190340241,QQQ,pess,
30795,30796,0.03330618315739625,QQQ,pess,
30798,30799,-0.5090787066326656,QQQ,pess,
30800,30801,-0.3664401774809264,QQQ,pess,
30880,30881,-0.35600151067775565,QQQ,pess,
30895,30896,-0.06233998632756865,QQQ,pess,
30899,30900,0.24871384324634807,QQQ,pess,
30903,30904,0.19689060665105954,QQQ,pess,
30963,30965,-0.22409822460646997,QQQ,pess,
30972,30973,0.1744759354796425,QQQ,pess,
30974,30975,-0.6401737745655683,QQQ,pess,
31008,31009,0.3361200437213989,QQQ,pess,
31044,31045,0.04277337714091112,QQQ,pess,
31055,31059,0.31588091743452607,QQQ,pess,
31060,31061,0.04046474358970609,QQQ,pess,
31062,31065,-0.04474548440060827,QQQ,pess,
31066,31067,-0.07630596204776549,QQQ,pess,
31068,31069,0.23677908018224306,QQQ,pess,
31071,31072,0.018991964937858596,QQQ,pess,
31074,31075,0.42567567567573483,QQQ,pess,
31078,31079,-0.4689895826241264,QQQ,pess,
31080,31081,-0.0854921382558255,QQQ,pess,
31084,31085,-0.024808587299222723,QQQ,pess,
31089,31090,-0.4402323617878714,QQQ,pess,
31091,31092,0.12005057357835805,QQQ,pess,
31121,31123,0.36418290328251934,QQQ,pess,
31190,31191,0.15599574516458473,QQQ,pess,
31205,31206,0.09626997977783674,QQQ,pess,
31207,31208,0.0915300546448331,QQQ,pess,
31254,31256,-0.04601610585875485,QQQ,pess,
31259,31260,0.11859953240518786,QQQ,pess,
31261,31262,0.06822135477439006,QQQ,pess,
31263,31264,-0.00782590841605979,QQQ,pess,
31293,31294,0.10707464520897705,QQQ,pess,
31302,31303,-0.09808636290266884,QQQ,pess,
31311,31313,-0.03715821624926004,QQQ,pess,
31314,31315,0.3185407454201362,QQQ,pess,
31325,31326,0.2950562885232474,QQQ,pess,
31334,31335,-0.16152684602438022,QQQ,pess,
31355,31356,-0.3687931828650402,QQQ,pess,
31436,31437,-0.0198459639467794,QQQ,pess,
31441,31442,-0.037146485788431965,QQQ,pess,
31465,31466,-0.07944728603933998,QQQ,pess,
31470,31471,-0.025835014570655512,QQQ,pess,
31481,31482,-0.025732257831739103,QQQ,pess,
31575,31576,-0.3421545591018834,QQQ,pess,
31577,31578,0.2959169407347555,QQQ,pess,
31580,31581,0.22492369630536027,QQQ,pess,
31582,31583,0.2544673385424163,QQQ,pess,
31585,31586,0.2204908160192756,QQQ,pess,
31598,31599,0.11013660353926827,QQQ,pess,
31601,31603,-0.07309876932785445,QQQ,pess,
31611,31612,-0.28477504120262337,QQQ,pess,
31613,31614,-0.03493938476734679,QQQ,pess,
31615,31616,-0.07490349795059553,QQQ,pess,
31617,31618,-0.5222447613869269,QQQ,pess,
31644,31645,-0.06085695063494796,QQQ,pess,
31646,31648,0.2672074933021684,QQQ,pess,
31651,31652,-0.014492978172217147,QQQ,pess,
31653,31654,0.47533205568423953,QQQ,pess,
31659,31660,0.28483677872906277,QQQ,pess,
31665,31666,-0.027206990898415523,QQQ,pess,
31667,31668,-0.3889600458802632,QQQ,pess,
31670,31672,0.07932998864864049,QQQ,pess,
31673,31674,0.06068858126333859,QQQ,pess,
31678,31681,-0.6934435138418782,QQQ,pess,
31683,31684,0.008549365692180788,QQQ,pess,
31685,31686,0.052405009249962775,QQQ,pess,
31688,31689,0.15612885360906117,QQQ,pess,
31690,31691,-0.31649284862934485,QQQ,pess,
31692,31694,-0.39807740014884097,QQQ,pess,
31696,31697,-0.04198086223931902,QQQ,pess,
31698,31699,-0.02898006553794444,QQQ,pess,
31701,31702,-0.6335434060797741,QQQ,pess,
31735,31736,1.0304097311139204,QQQ,pess,
31756,31757,0.6102927119400229,QQQ,pess,
31806,31807,0.2935463659148244,QQQ,pess,
31808,31811,-0.058846850928874705,QQQ,pess,
31814,31815,-0.38580627607472284,QQQ,pess,
31816,31817,0.24495526365884038,QQQ,pess,
31819,31820,0.05964968337882448,QQQ,pess,
31821,31823,0.04882604055505113,QQQ,pess,
31826,31827,1.2678853880883079,QQQ,pess,
31845,31846,0.2811908635171406,QQQ,pess,
31867,31868,-0.6510623556582155,QQQ,pess,
31870,31871,-0.08661613869479742,QQQ,pess,
31874,31875,-0.6080898670520507,QQQ,pess,
31876,31877,-0.27241131843349975,QQQ,pess,
31879,31880,-0.9910428931875149,QQQ,pess,
31909,31910,0.07273671054488806,QQQ,pess,
31971,31972,0.578031644169078,QQQ,pess,
31984,31985,0.11911091390293618,QQQ,pess,
31986,31988,0.2389678384442984,QQQ,pess,
31992,31993,-0.02723801883711005,QQQ,pess,
31996,31997,0.2919075144508463,QQQ,pess,
32020,32021,-0.06430448976131503,QQQ,pess,
32022,32023,0.03836905262176671,QQQ,pess,
32025,32026,0.2228569813221263,QQQ,pess,
32029,32030,0.6355674111192602,QQQ,pess,
32087,32088,0.39315313440178723,QQQ,pess,
32118,32120,-0.17092706916394476,QQQ,pess,
32122,32123,0.4863070637974721,QQQ,pess,
32132,32133,0.3306016288229594,QQQ,pess,
32134,32135,0.138864084801151,QQQ,pess,
32139,32140,0.1283913323158992,QQQ,pess,
32167,32170,-0.7989743157597844,QQQ,pess,
32255,32257,-0.2556359908034295,QQQ,pess,
32259,32260,-0.08721635299333952,QQQ,pess,
32261,32262,-0.4101884312006149,QQQ,pess,
32266,32267,-0.34522776572665625,QQQ,pess,
32268,32269,0.14273992201302002,QQQ,pess,
32270,32271,-0.8234992679356167,QQQ,pess,
32272,32273,0.04027576197393695,QQQ,pess,
32276,32277,-0.4884397163120866,QQQ,pess,
32278,32279,0.17327445115407394,QQQ,pess,
32298,32299,0.9689718423937047,QQQ,pess,
32461,32462,-0.47798714290397304,QQQ,pess,
32469,32470,0.02934911655836081,QQQ,pess,
32526,32528,0.41548358473826275,QQQ,pess,
32544,32545,-0.45119987973875963,QQQ,pess,
32546,32547,0.5024115755627439,QQQ,pess,
32550,32551,-1.1652642569336997,QQQ,pess,
32556,32559,0.5626815928901336,QQQ,pess,
32562,32563,0.05518650286287485,QQQ,pess,
32575,32576,-0.05323998163572727,QQQ,pess,
32577,32578,-0.4412492094665339,QQQ,pess,
32616,32618,0.5234592967045973,QQQ,pess,
32634,32635,0.10330313070535305,QQQ,pess,
32638,32639,0.12936267071305144,QQQ,pess,
32657,32658,-0.4436394380853663,QQQ,pess,
32671,32672,0.26268905408864296,QQQ,pess,
32676,32677,-0.024053850498957363,QQQ,pess,
32683,32684,-0.40820290776196677,QQQ,pess,
32687,32688,0.5503841844084655,QQQ,pess,
32767,32768,0.05745221333698708,QQQ,pess,
32771,32772,-0.08359993129290452,QQQ,pess,
32774,32775,0.11886629141307262,QQQ,pess,
32797,32798,0.3636460998738338,QQQ,pess,
32811,32813,0.374624624624608,QQQ,pess,
32815,32816,-0.01879669465804909,QQQ,pess,
32818,32819,0.21576653735704734,QQQ,pess,
32824,32825,0.12166431279270254,QQQ,pess,
32833,32835,0.503926701570701,QQQ,pess,
32836,32837,0.12009351273707516,QQQ,pess,
32873,32874,-0.257926588370465,QQQ,pess,
32878,32879,-0.0837619397501457,QQQ,pess,
32887,32889,-0.027017387849321034,QQQ,pess,
32890,32891,-0.06168672203072492,QQQ,pess,
32903,32904,0.05195684707041753,QQQ,pess,
32922,32923,1.9303731251428662,QQQ,pess,
33051,33052,-0.065462884452374,QQQ,pess,
33053,33054,0.032369622354397276,QQQ,pess,
33055,33056,-0.08328702417342473,QQQ,pess,
33057,33058,0.2275873308025689,QQQ,pess,
33060,33061,-0.27012252497536915,QQQ,pess,
33062,33063,-0.31111015638424067,QQQ,pess,
33064,33065,-0.5743385770469004,QQQ,pess,
33077,33078,0.07959039869070106,QQQ,pess,
33080,33081,0.674321201617537,QQQ,pess,
33095,33096,0.47479683725011235,QQQ,pess,
33118,33119,-0.34777611743514447,QQQ,pess,
33120,33121,0.2769967224426396,QQQ,pess,
33123,33124,-0.425121176339321,QQQ,pess,
33150,33151,1.2196715415967208,QQQ,pess,
33218,33219,-0.03373702422145505,QQQ,pess,
33231,33232,-0.6888802069299997,QQQ,pess,
33240,33241,0.3852352276047858,QQQ,pess,
33242,33244,-0.5557851139141852,QQQ,pess,
33281,33283,-0.3864272115276908,QQQ,pess,
33343,33344,0.08654293855810485,QQQ,pess,
33347,33348,0.11683232456058848,QQQ,pess,
33350,33351,-0.08976508382697915,QQQ,pess,
33352,33353,-0.02484728413403675,QQQ,pess,
33354,33355,-0.055477556667909655,QQQ,pess,
33356,33357,-0.2511695196471423,QQQ,pess,
33360,33361,-0.041566792421319526,QQQ,pess,
33362,33363,0.537573835047061,QQQ,pess,
33367,33371,0.19005145216977473,QQQ,pess,
33373,33374,-0.09216021951871661,QQQ,pess,
33377,33378,0.37492371536671776,QQQ,pess,
33386,33387,0.03479886080443595,QQQ,pess,
33426,33427,0.21823653607125695,QQQ,pess,
33460,33461,-0.06809786469431825,QQQ,pess,
33462,33463,0.25105826962116995,QQQ,pess,
33476,33477,-0.5793182841117621,QQQ,pess,
33489,33490,0.17567438301130425,QQQ,pess,
33522,33523,-0.3599257818364511,QQQ,pess,
33525,33526,-0.6829506730518967,QQQ,pess,
33530,33531,-0.750876238420114,QQQ,pess,
33533,33535,-0.015519434067241156,QQQ,pess,
33548,33549,-0.38566378633147935,QQQ,pess,
33552,33553,0.07438431004310386,QQQ,pess,
33554,33555,-0.39779280850202814,QQQ,pess,
33557,33558,0.40176779219743486,QQQ,pess,
33560,33561,0.2955427139739337,QQQ,pess,
33572,33574,0.2108502124407399,QQQ,pess,
33575,33576,0.08347755183549516,QQQ,pess,
33577,33578,-0.4930905829993252,QQQ,pess,
33603,33604,-0.5083724018000908,QQQ,pess,
33625,33626,-0.32009318148201493,QQQ,pess,
33648,33650,-0.9465297066407318,QQQ,pess,
33654,33655,-0.535051390568331,QQQ,pess,
33657,33658,0.6946026855781807,QQQ,pess,
33661,33662,0.40314392639261143,QQQ,pess,
33663,33664,-0.06743398090572125,QQQ,pess,
33665,33666,0.043733681462186424,QQQ,pess,
33667,33668,-0.6321600771456097,QQQ,pess,
33671,33672,0.37487336386109904,QQQ,pess,
33675,33676,0.15741302205715627,QQQ,pess,
33682,33683,0.20720936032252948,QQQ,pess,
33685,33686,-0.0906434252700706,QQQ,pess,
33687,33690,0.13748700500899927,QQQ,pess,
33696,33698,0.04644508553633048,QQQ,pess,
33699,33700,0.013743201940074945,QQQ,pess,
33701,33702,0.5436983347310805,QQQ,pess,
33705,33706,0.4564883893679458,QQQ,pess,
33710,33711,-0.03052848740233885,QQQ,pess,
